,screen_name,stance,med
9981,dakotanews_now,1,False
9982,wcti12,1,False
9983,DrEstherFreeman,0,True
9984,WileyPostKHOU,0,False
9985,KATUNews,1,False
9986,thehill,1,False
9987,AkamatsuJiro,-1,False
9988,ZAQSBusiness,0,False
9989,bangordailynews,1,False
9991,DenverChannel,1,False
9992,WTFJHT,1,False
9993,GSU_Research,0,False
9994,us_news_com,1,False
9995,LisaSmithSiegel,1,False
9996,addisonjack,1,False
9997,ZehabeshaNews,1,False
9998,elitechrisvp,1,False
9999,arbitrarilyMark,1,False
10000,sjonesontv,1,False
10001,MissTrade,-1,False
10002,jaxdotcom,1,False
10003,wjz,1,False
10004,BrunsonsrJoseph,1,False
10005,WGRZ,1,False
10006,DoctorDougB,1,True
10007,BigFish3000,-1,True
10008,LindaStewartFL,1,False
10009,77Patgarrett,1,False
10010,NBCMontana,1,False
10011,ChelseaClinton,0,False
10012,1950Jeannette,1,False
10013,sltrib,1,False
10014,anne_barbano,0,False
10015,WashTimes,1,False
10016,ABC6,0,False
10017,SpectrumNews1OH,1,False
10018,washingtonpost,1,False
10019,BuckRussell9,0,False
10020,Joey_Buttitta,1,False
10021,HeraldAfrican,1,False
10022,JFrusci,1,False
10023,UPI,0,False
10024,ABC30,0,False
10026,TheWordofDon,1,False
10027,GiveToUNI,1,False
10028,DnyaneshRasale,1,False
10029,SPOT32274497,0,False
10030,bret_jensen,1,False
10031,newschannelnine,1,False
10032,MissiePrice18,-1,False
10033,EINGlaxoNews,-1,False
10034,kerpen,1,False
10035,byrnesz,0,False
10036,abcactionnews,1,False
10037,ZaqsPolitics,1,False
10038,DrTimMastro,1,False
10039,HealthNewsFL,1,False
10040,hammernshackle,1,False
10041,Context_19,0,False
10042,rockdalecitizen,1,False
10043,sarahhmostafa_,0,True
10044,dicklibertyshow,0,False
10045,UnivHealthSA,0,False
10046,quixotim,0,False
10047,KIRO7Seattle,1,False
10048,portidmaremma,0,False
10049,DTPORGE,0,False
10050,MDDailyRecord,1,False
10051,KaratGold17,-1,False
10052,carlquintanilla,0,False
10053,JoanGralla,-1,False
10054,Clay_Masters,1,False
10055,wcti12,1,False
10056,Citizensirclem,-1,False
10057,savannahlouieTV,1,False
10058,mortarsandmel,1,False
10059,janeyK_KAG,1,False
10060,afridijalil,0,False
10061,KarenEWebber,0,False
10062,FrankieJupiter,1,False
10063,scareduck,1,False
10064,chrisberryesq,1,False
10065,FrankPKing,0,False
10066,gscottweston,0,False
10067,SamObiWon,1,False
10068,KIRO7Seattle,1,False
10069,hivsnp,1,False
10070,janiceABC24News,1,False
10072,erlichya,0,False
10073,MrDavidGrant,-1,False
10074,WCCO,1,False
10075,smp00,-1,False
10076,WDTN,1,False
10077,AnciraBecky,1,False
10078,KSL5TV,0,False
10079,RobertS83007261,0,False
10080,jakkc728,1,False
10081,KimChaneyNews,1,False
10082,aedibari,-1,False
10083,bmangh,0,False
10084,reynmaker23,-1,False
10085,SkyNetPlatform,1,False
10086,sandydubya,0,False
10087,TopStockAlerts1,1,False
10088,entzion,1,False
10089,93wibc,1,False
10090,fox43,0,False
10091,WPXI,0,False
10092,NYTHealth,1,False
10093,WTOKTV,1,False
10094,AlphaseeT,1,False
10095,bigsisterhill,-1,False
10096,seagertp,-1,False
10097,LauraNWitt,1,True
10098,subsix848,1,False
10099,PRIME8Plays,0,False
10100,TimLaheyMD,0,True
10101,GordinAri,1,False
10102,riley1999,-1,False
10104,jennbick1,1,True
10105,newsfilterio,0,False
10106,SarahKarlin,1,False
10107,LogycThaLion,1,False
10109,AKNewsNow,1,False
10110,celinegounder,1,True
10111,DanJoshuaRubin,1,False
10112,Brown_SPH,0,False
10113,CEO__NA,0,False
10114,UnrulyColonist,0,False
10115,FOX9,0,False
10116,JaredSHopkins,0,False
10117,joncoopertweets,1,False
10119,FierceBiotech,0,False
10121,LisaMcCormickNJ,0,False
10122,FCN2go,0,False
10123,JeremyWGaddy,1,False
10124,Albany_Herald,1,False
10125,ms101phd,0,False
10127,probablyaDEM,-1,False
10128,SCI_America,1,False
10129,slingerr,1,False
10130,ArweaveAPI,1,False
10131,EINPharmaNews,1,False
10132,JoePiscopoShow,0,False
10133,preacherjayk,1,False
10134,Local4News,1,False
10135,psk2329,1,False
10136,WPXI,0,False
10137,megtirrell,1,False
10138,boston25,0,False
10139,affliction23,0,False
10140,jwgain01,0,False
10142,Waltlaw69,1,False
10143,1776_resistance,0,False
10144,HerbScribner,1,False
10145,NewsBot1776,0,False
10146,ArthurKellyJr,0,False
10147,AllThingsWSB,0,False
10148,ISRreports,1,False
10149,rickberke,1,False
10150,7MaxxChatsko,1,False
10151,kimhowarddc,1,False
10152,USCCarolinaNews,0,False
10153,PennLive,1,False
10154,GretaLWall,1,False
10155,sahib_sodhi17,0,False
10156,ICCRonline,1,False
10157,CBS58,1,False
10158,StarAdvertiser,-1,False
10160,Mkoval11,-1,False
10161,jwgain01,-1,False
10162,timothysheahan,1,False
10163,lab_rao,1,False
10164,KidCreole311,0,False
10165,Tamzilla_52,-1,False
10166,Tha_KingShem,0,False
10167,Olbracco,1,True
10168,timesnewsonline,1,False
10169,opalnkem,0,False
10170,NBC12,1,False
10171,JaredSHopkins,1,False
10172,JoanPennnative,1,False
10173,poppy_northcutt,1,False
10175,timothysheahan,1,False
10176,sharkin312,-1,False
10177,ahighelevation,1,False
10178,_oftoday_,0,False
10179,cornoptions1,1,False
10180,zainrizvi,0,False
10181,DataDrivenStone,1,False
10182,AdamLomax12,1,False
10184,njblanchet,0,False
10185,daviesbj,1,True
10186,DeskProp,1,False
10187,vincent65861504,1,False
10188,daveyarmon,1,False
10189,KathySmiley,1,False
10190,undarkmag,1,False
10191,Fall21MRKCFO,-1,False
10192,Mxamus,1,False
10194,erlichya,1,False
10195,WJEhlenbach,0,False
10196,TrialsiteN,0,False
10197,AcademyofSciSTL,1,False
10198,fredwalton216,1,False
10199,jennbick1,1,True
10200,william_pompey,1,False
10201,NoLiberals,1,False
10202,probablyaDEM,1,False
10203,VerdeNews,0,False
10204,AnnalisaKlebers,1,False
10205,DarrickWilkins,1,False
10206,jdhovland,1,False
10207,MarcEllinger,0,False
10208,www_healthecon,0,False
10209,dubvNOW,1,False
10211,jaimy_lee,1,False
10212,abc3340,1,False
10213,carpediemvoice,0,False
10214,fox5sandiego,1,False
10215,KOLDNews,1,False
10216,rooms_data,1,False
10217,BradHolt,1,False
10218,TacoJeter,1,False
10219,LottaContinua88,1,False
10220,DavidMcKibben12,0,False
10221,njchamber,0,False
10222,DiegoBaner,1,False
10223,ms101phd,-1,False
10224,WhatsGoodAlrgy,0,False
10225,GuyCreal,0,False
10226,KTurnerfamily1,0,False
10227,stevenurow,1,False
10228,Big_Blue_Empire,0,True
10229,Pepvax,0,False
10230,GuyCreal,0,False
10231,Big_Blue_Empire,0,True
10232,eileeniorio,0,True
10233,GuyCreal,0,False
10234,GuyCreal,1,False
10235,LRLeake,0,False
10236,JohnCChatham,1,False
10237,GuyCreal,0,False
10238,Big_Blue_Empire,0,True
10239,jason_paladino,-1,False
10240,FOHMaster,0,False
10241,wallstreetdroid,0,False
10242,BrianSlodysko,-1,False
10243,AieraAlerts,0,False
10244,PTrooth,1,False
10246,linksbridge,0,False
10247,Live_News_Nick,0,False
10248,owermohle,-1,False
10250,meganbrewer,1,False
10251,EmmettHerschal,1,False
10252,skaik_van,1,False
10253,MSN,1,False
10254,DrBadalian,1,True
10255,Delilahdjw,1,False
10256,FritzMiniRanch,-1,False
10257,JonathanMongoto,1,False
10258,tambraraye,1,False
10259,UHEngineering,0,False
10260,jaycooke,1,False
10261,GuyCreal,1,False
10262,biotechtag,0,False
10263,pjl001,1,False
10264,matthewherper,1,False
10265,jenniferjones,0,False
10266,benniebongos,1,False
10267,karenbrennanb,-1,False
10268,DonnaYoungDC,0,False
10270,honnnnie2,1,False
10271,GuyCreal,0,False
10272,0MaxCooper0,-1,False
10273,RobinCa25688970,-1,False
10274,PearlF,1,False
10275,Fan11Yoga,1,True
10276,HarvestHorn,0,False
10277,JeriDansky,1,False
10278,AVIVA1950,1,False
10279,izzykates,0,True
10280,theSVstory,-1,False
10281,andrearb7,1,False
10282,xoxo2u2,0,False
10283,medrxivpreprint,0,False
10284,thereal_truther,0,False
10285,ms101phd,0,False
10286,CNBC,0,False
10287,RodneySanders34,-1,False
10288,kellypacheco768,1,True
10289,ESH_GrannySue,0,False
10290,Lin_ling_88,1,False
10291,JGPharmD,0,False
10292,pammyjill13,0,False
10293,IntuitiveLB,-1,False
10294,FrankyTts,1,False
10295,KayVonPaul,1,False
10296,LadyAg72,1,False
10299,FurdoTrades,1,False
10300,6B,0,False
10301,FlashAlert_me,0,False
10302,AJBlackston,0,False
10305,CrweWorld,0,False
10306,KSLcom,0,False
10308,NewsfeedsMedia,0,False
10310,MikeEdmonson2,-1,True
10311,AkramMSiddique,1,False
10313,KMedefer,0,False
10315,MailMyStatement,-1,False
10317,BerkeleyJr,0,False
10318,ms101phd,-1,False
10320,NateBahrID,1,False
10321,drice59,1,False
10324,operationdanish,1,True
10327,ms101phd,1,False
10328,ms101phd,1,False
10329,Madhu_Kalapala,0,False
10330,JHall8888,-1,False
10332,CourtneyMAkers,-1,False
10333,therealtomship,-1,False
10336,RussellSiebert,0,False
10339,FieldingGreaves,0,False
10340,jr_williford,1,False
10341,TheDemocraticC1,-1,False
10342,DrDro808,-1,False
10343,duanecwhite,1,True
10344,SomeGoodKarma,1,False
10345,smtravis,-1,False
10347,NEWZHQ,0,False
10348,MeghanJG,1,False
10349,jillyjillk,1,False
10351,MaryKRe,0,False
10352,Roook,0,False
10353,hughdsullivan,0,False
10357,Lyngvie1,0,False
10358,ShanistaRupert,0,False
10362,bgpuente,-1,True
10363,seeaen64,0,False
10365,DietSocDem,-1,False
10375,breckskifan,-1,False
10376,pryboy,1,False
10377,newsfilterio,0,False
10380,susanheavey,1,False
10383,Greg72639498,1,False
10385,j_r_kerr,-1,False
10386,BTexas1969,-1,False
10387,cafepharma,0,False
10388,duanecwhite,1,True
10389,pharmanewsintel,0,False
10395,sic_sandee,0,False
10396,Prez215,0,False
10397,bohemianglytz,0,False
10399,MailMyStatement,0,False
10401,TIMBO_SL1CE,1,False
10403,DrIanWeissman,1,False
10405,ProfGranPops,1,False
10406,_mamadeb,-1,False
10407,tvsteve,0,False
10408,MailMyStatement,0,False
10411,Evie_Calling,1,False
10412,Miessy4,1,False
10413,fredwalton216,-1,False
10414,Halomateo1,1,False
10416,CryanGrim,1,False
10417,duanecwhite,-1,True
10418,LibsOwner,-1,False
10420,wxrocks,1,False
10421,GK_Austin,-1,False
10422,CarolForden,1,False
10423,ellescott1,-1,False
10425,LynNever,-1,False
10426,RobbieUSANL,0,False
10427,CureDisease,0,False
10429,covid_quest,-1,False
10431,cmitchel25,0,False
10432,CryanGrim,-1,False
10433,JohnLothian,0,False
10435,rigaud_michael,-1,False
10436,katietighe,0,True
10438,mjtimber2,0,False
10440,DeanieCook,1,False
10441,MonicaGandhi9,1,True
10442,WashTimes,0,False
10444,BrianLenzkes,1,False
10445,pharmanewsintel,0,False
10447,newsfilterio,0,False
10448,CrweWorld,0,False
10450,GBISummerSchool,0,False
10452,TonyFauci2,-1,False
10453,margweston,0,False
10454,dgingery,0,False
10457,InquirerUSA,0,False
10458,SeaRack,-1,False
10459,SeaRack,1,False
10460,shivn,0,True
10462,boulware_dr,-1,True
10463,SciSolutions,0,False
10464,CharlieKime1,0,False
10465,MarketCurrents,0,False
10466,HeraldAfrican,0,False
10467,ms101phd,0,False
10468,TRUTHdiesNOW,-1,False
10469,dgingery,1,False
10470,megtirrell,0,False
10473,jamesjcog,0,False
10474,SquawkCNBC,0,False
10475,UNCpublichealth,-1,False
10476,W7VOA,0,False
10477,boulware_dr,1,True
10478,ReutersLegal,0,False
10479,Medscape,1,False
10480,lKimMRHooper,1,False
10481,MerckManualHome,0,False
10482,KwameAddo1,0,False
10483,ReenyNY,1,False
10484,cottonwood100,0,False
10485,lolshannon71,1,False
10486,japradeep,1,False
10487,ClownhunterNYC,-1,False
10488,AiThority,1,False
10489,HispanicCaucus,0,False
10490,WSJ,0,False
10491,equimed,0,False
10492,sam23356006,-1,False
10493,EMDSerono,1,False
10494,ICEgov,0,False
10495,sheridan_kate,1,False
10496,LifeSciBanker,0,False
10497,syinvesting,0,False
10498,smonk318,0,False
10499,genphys,0,False
10500,HPTarget,0,False
10501,KatGodspell,-1,False
10502,CNBC,1,False
10503,ABQScanner,1,False
10504,businessinsider,0,False
10505,BioFlorida,0,False
10506,Loftus,-1,False
10507,recoveringkids,1,False
10508,ChEnected,0,False
10509,davidjwhite68,1,False
10510,Athbheochan,0,False
10511,MarchofDimesCEO,0,False
10512,RBSNETWORKS,1,False
10513,FayCortez,1,False
10514,KFYRTV,0,False
10515,BeckyJohnson222,1,False
10516,manandnature28,1,False
10518,13abc,1,False
10521,fredwalton216,0,False
10524,LaraKD_2020,0,False
10528,mortarsandmel,-1,False
10534,anonphilosophia,1,False
10535,BaronVonL,-1,False
10537,MarketCurrents,0,False
10538,MickieThePoet,1,False
10542,elisha1022,-1,False
10543,MattyWolly,1,False
10544,craigallenbrill,-1,False
10545,RealPro4Real,1,False
10546,LaraKD_2020,1,False
10548,VictoriaVanHor7,-1,False
10549,LucidFrame,1,False
10550,MickeeGil,1,False
10554,DeanieDeene,-1,False
10556,kimmie9042,-1,False
10558,EvidenceBaseShi,0,False
10560,stephen_munday,-1,False
10562,roomof13doors,-1,False
10565,TheNewKennedy,-1,False
10567,theauburnchris,-1,False
10568,KatrinaPierson,0,False
10569,MMKPGH,-1,False
10570,CryptoGodDude,-1,False
10571,NewYorkElephant,1,False
10573,Meltonwax,-1,False
10575,BrianOSheaSPI,0,False
10576,sarahhmostafa_,0,True
10578,redwoods81,0,False
10580,PierreKory,1,True
10581,Bot11031,1,False
10583,GreenKristenL,-1,False
10584,ieatcigarettes,-1,False
10587,Meltonwax,-1,False
10589,TuffTiffResists,1,False
10590,compsciman,0,False
10591,lee_scott3,1,False
10593,ConanMacDougall,0,False
10595,WRAL,0,False
10597,BrianLWilcox,-1,False
10599,brokeandbookish,1,False
10600,NYCdisinterest,-1,False
10601,LaraKD_2020,-1,False
10602,ForexSProvider,1,False
10604,mortarsandmel,-1,False
10607,btcmaxi99,1,False
10608,SurprisedFace,-1,True
10609,brigittelisa1,1,False
10611,Meltonwax,-1,False
10612,newsfilterio,0,False
10613,megtirrell,0,False
10617,iamsambaxter,-1,False
10618,adamfeuerstein,0,False
10621,fealori2012,1,False
10622,dgingery,0,False
10623,LibertyRoundTbl,-1,False
10624,rossoscud,1,False
10626,brianrstill,1,False
10627,carlzimmer,-1,False
10629,JeffersonJCPH,0,False
10630,BenjaminHeds,1,False
10632,InfoAppTo,-1,False
10633,WatchOurCity,-1,False
10635,WeinrichFamily,1,False
10636,robeymann,1,False
10637,LaraKD_2020,1,False
10638,thedailybeast,0,False
10639,sashayoungr,1,False
10640,aspenbio,-1,False
10641,robeymann,1,False
10642,pathfw,0,False
10643,robeymann,1,False
10644,FuruKyouka,1,False
10645,Jess10920,0,False
10646,CoachAvalos,0,False
10647,robeymann,1,False
10648,akbarth3great,0,False
10650,neutronjohnny,1,False
10652,feed_stocks,0,False
10653,ReginaPhelps,0,False
10654,FindBuzzX,0,False
10655,pasmurfpi,0,False
10656,xpostnews,0,False
10658,wrs_willoughby,-1,False
10659,mariahaself,1,False
10660,GinaNic02483743,-1,False
10661,gregorymelody,0,False
10662,CBS21NEWS,0,False
10663,Brookelee18,0,False
10664,DrIanWeissman,0,False
10665,KellyScaletta,1,False
10666,odwyerpr,-1,False
10667,WTVYNews4,1,False
10668,GetOffMyJawn85,0,False
10669,CrweWorld,0,False
10670,KTSMtv,0,False
10671,DarleneCypser,0,False
10672,jmidturi,1,False
10673,AnalyticsEqv,0,False
10674,Bewickwren,0,False
10675,hslatkin,0,False
10676,smdailyjournal,0,False
10678,dgendvil,1,False
10679,WDTN,0,False
10681,ReallyRima,1,False
10682,LakewoodNewsNet,1,False
10683,EggmanOrWalrus,0,False
10684,joemamma_1,-1,False
10685,mzjmp,1,False
10686,wosunews,1,False
10687,kocilab,1,False
10688,ChrisBucolo1,1,False
10689,headahopperhwy,0,False
10690,judynhmd,0,False
10691,AnnalisaKlebers,0,False
10692,BruceBourgoine,0,False
10693,seb4466,1,False
10694,BoB2Trader,1,False
10695,TeenForeverBlue,1,False
10696,NewsfeedsMedia,1,False
10697,CliffviewPilot,0,False
10698,DemsKeys,1,False
10699,ms101phd,-1,False
10700,AdamKC1980,0,False
10701,flylemurs,0,False
10702,nprpolitics,0,False
10703,SchlangDaddy,1,False
10704,drbeen_medical,1,True
10705,JaredPurcellDET,1,False
10706,jonbparr,1,True
10707,al_only_buzz,0,False
10708,emilyakopp,0,False
10709,CongressmanRaja,1,False
10710,PennLive,1,False
10711,aboutbloomfield,0,False
10712,Brian_Orak,1,False
10714,DisturbedMiles,-1,False
10715,Brian_Orak,1,False
10716,hubbplumbing,0,False
10717,vasudevbailey,0,False
10718,intheMatrixxx,0,False
10719,TopStockAlerts1,1,False
10721,deepbarot,0,False
10722,GuyNAustin,-1,False
10723,Dreamer2661,-1,False
10724,Brian_Orak,1,False
10725,pickettjessica,0,False
10726,BKAdams1984,-1,False
10727,chuckmoyes,-1,False
10728,BradleeDean1,-1,False
10729,B52Malmet,0,False
10730,fox13seattle,1,False
10731,oanow,1,False
10732,ErieNewsNow,1,False
10733,mmekonen1,1,False
10734,InformedFLnurse,-1,True
10735,twinfallstn,1,False
10738,azds,1,False
10739,MyArkLaMiss,1,False
10740,ConnectByFaith,1,False
10741,BiopharmaMedia,-1,False
10742,rakowskituba,-1,False
10744,benryanwriter,-1,False
10745,nwi,1,False
10746,13abc,1,False
10747,EvanMillward,1,False
10748,jaynemil55,1,False
10749,MsTreasureLove,-1,False
10750,maeowshira,0,False
10751,WTNH,-1,False
10752,RAPSorg,1,False
10753,TALK1370,1,False
10754,OcoEnterprise,1,False
10755,LatestComments,0,False
10756,benryanwriter,1,False
10757,TOLHlthAdvocate,-1,False
10758,EINPharmaNews,1,False
10759,vtmtrading,1,False
10760,Kiradiju,1,False
10761,Dawn_Kopecki,1,False
10762,LauraMiers,-1,False
10763,DeviantTruMasta,1,False
10764,BioCalifornia,0,False
10765,kirkenstrom,0,False
10766,AnthonyMKreis,0,False
10767,MartaAJohnson,1,False
10768,imrizq81,0,False
10769,dallasnews,-1,False
10770,SPECNews1BUF,0,False
10771,LP36507181,0,False
10772,LyndaPaulson,1,False
10774,kcautv,1,False
10775,KATUNews,1,False
10776,Contagion_Live,1,False
10777,BellevueLeader,1,False
10778,IBUYRMP,-1,False
10779,POLITICOPro,1,False
10780,WFAE,1,False
10781,ktivnews,1,False
10782,TR76News,0,False
10783,emilyakopp,1,False
10785,DavidLWindt,1,False
10786,bostonherald,1,False
10787,RobShiveley,1,False
10789,GwinnettDaily,-1,False
10790,JaredSHopkins,0,False
10791,daily_briefing,1,False
10793,peterdodds,1,False
10794,MarketRebels,0,False
10795,zen4ever2us,-1,False
10796,MPRnews,1,False
10797,MarketCurrents,0,False
10798,current_go,0,False
10799,LadyMac65,1,False
10800,TrialsiteN,1,False
10801,Spacereportern1,1,False
10802,HutchPost,-1,False
10803,WLNS,-1,False
10804,erin_VMD,0,False
10805,fj_newman,-1,False
10806,rococopacetic,0,False
10807,WSILNews,1,False
10808,bylenasun,1,False
10809,BRProudNews,1,False
10810,skepticalraptor,0,False
10811,washingtonpost,1,False
10813,fox11news,1,False
10814,annarbornews,1,False
10815,Trip2healthyme,-1,False
10816,Boghuma,1,False
10817,NewYorker,0,False
10818,awo4life11,-1,False
10819,B106_5,1,False
10820,windycityevnts,0,False
10821,cosmas_tom,0,False
10822,fox5ny,1,False
10823,13NewsNow,-1,False
10824,wbkotv,0,False
10825,FOXWestTexas,-1,False
10826,LindaStewartFL,1,False
10827,WNDU,1,False
10828,euanrellie,1,False
10829,AlyssaKrumm,0,False
10830,BioPharmaDive,-1,False
10831,avi_weisfogel,1,True
10832,knxnews,0,False
10833,DcWalaDesi,1,False
10834,MBAchic,1,False
10835,MoknowsMinimo,0,False
10836,Alpha_Bronze,-1,False
10838,sdut,1,False
10839,wbznewsradio,1,False
10840,warlockkbg,1,False
10841,wwinddbjchaser,0,False
10842,wkyc,-1,False
10843,BB45_Colorado,0,False
10844,KearneyHub,1,False
10845,TALK1370,-1,False
10846,FloLake,1,False
10847,postandcourier,-1,False
10848,TrueDiagnostics,0,False
10849,ZekeJMiller,1,False
10850,SarahKarlin,0,False
10852,wendyblazer65,0,False
10853,VistaPResearch,0,False
10854,ABC10,-1,False
10855,media_marcia,0,False
10856,ptbrennan11,-1,False
10857,9NEWS,-1,False
10858,GiGiCaponePR,1,False
10859,ej23ny,1,False
10860,HongPong,0,False
10862,DougMeigs,0,False
10863,FlashAlert_me,0,False
10864,TheBuffaloNews,1,False
10865,KGWNews,-1,False
10866,Kris_Sacrebleu,1,False
10867,LindseyMastis,1,False
10868,financialbuzz,1,False
10869,NBCScottsbluff,1,False
10871,Chris_1791,1,False
10872,MonicaGandhi9,1,True
10873,KSNNews,0,False
10874,EsqJeanne,-1,False
10875,WKTV,1,False
10876,poststar,1,False
10878,abworldnews,0,False
10879,RCJournal,1,False
10880,NBACSBQPQ,-1,False
10881,GenieGr06689488,-1,False
10882,10TampaBay,1,False
10883,LaCrosseTribune,1,False
10885,RTDNEWS,1,False
10887,LanceHarper7,0,False
10888,NYSAFP,1,True
10889,CIDRAP,1,False
10890,JacksonCitPat,1,False
10891,h24news_us,1,False
10892,flintjournal,1,False
10893,Channel8ABC,1,False
10894,SkiatookJournal,0,False
10895,OryoJohn,0,True
10896,MichaelTJasper,-1,False
10898,VivekSubbiah,-1,True
10899,NOD008,1,False
10900,fpizart,1,False
10901,seekr34,1,False
10902,reidatcheson,1,False
10903,ExactBen,-1,False
10904,News_Republic,1,False
10905,MonicaGandhi9,1,True
10906,CodyAlcorn,1,False
10907,laprensalatina,1,False
10908,TeeMichelle57,1,False
10910,PamAdam93582596,0,False
10911,ksannews,1,False
10912,CBS12,0,False
10913,EdwardARowe1,1,False
10914,FDAadcomm,0,False
10915,EndometriosisP1,1,False
10916,CumberlandTN,1,False
10917,HelenBranswell,0,False
10918,justme23598467,0,False
10919,moricemdphd,1,False
10920,headgone,-1,False
10921,blakkksheep,0,False
10922,CharlesLuster10,1,False
10923,WLTX,-1,False
10924,jonathanserrie,1,False
10925,One_News_Page,1,False
10926,kenm77,0,False
10927,tcmidsouthnews,1,False
10928,myhunnybee,1,False
10929,DavidHBingham1,1,False
10930,mynbc15,1,False
10931,moderatesvote,-1,False
10932,heraldandreview,1,False
10934,6abc,1,False
10935,drkiki,1,False
10936,dinsmore_steele,0,False
10937,KALBtv5,1,False
10938,ValleyNewsLive,-1,False
10939,KDVR,1,False
10940,13WREX,1,False
10941,cleveland19news,0,False
10942,TALK1370,1,False
10943,SalinaPost,-1,False
10944,Evelyn31721,-1,False
10945,globegazette,1,False
10946,InformedFLnurse,0,True
10947,KTVN,1,False
10948,ken_crichlow,-1,False
10949,CheryleJ0806,1,False
10950,benryanwriter,0,False
10951,jenneraub,1,False
10952,CSTribune,1,False
10953,ABC30,1,False
10954,TimesWV,1,False
10955,CTelegram,1,False
10956,WGNRadioNews,1,False
10957,PIX11News,1,False
10958,wbz,1,False
10959,10TV,1,False
10960,charlesf11,0,False
10961,DaiyoukaiGeisha,1,False
10962,pmontagnes,-1,False
10963,Dizzedcom,1,False
10964,rqadri,1,False
10965,JusticeToAll,1,False
10966,jackperlov,1,False
10967,matthewbstoker,0,False
